ID,CREATED,TYPE,EMAIL_CAMPAIGN_ID,RECIPIENT,SENT_BY_CREATED,SENT_BY_ID
e616cb75-ff6e-3774-962a-beaa9a4aafc4,2021-07-26 13:13:23.216 +0000,OPEN,142557268,kira.furuichi@stitchindustries.com,2021-07-22 11:05:13.429 +0000,98909798-5b9a-4508-a46e-2aa8a1c0d01d
ca4e443e-1760-30c1-9ceb-189f30c97f5f,2021-07-23 15:29:07.978 +0000,DELIVERED,143040635,kira.furuichi@stitchindustries.com,2021-07-23 15:27:54.221 +0000,b710b8aa-797e-474a-936b-5786719f375c
b710b8aa-797e-474a-936b-5786719f375c,2021-07-23 15:27:54.221 +0000,SENT,143040635,kira.furuichi@stitchindustries.com,2021-07-23 15:27:54.221 +0000,b710b8aa-797e-474a-936b-5786719f375c
987f3e30-7bdf-3ee3-834d-7f135839e481,2021-07-22 15:19:39.447 +0000,OPEN,142557268,kira.furuichi@stitchindustries.com,2021-07-22 11:05:13.429 +0000,98909798-5b9a-4508-a46e-2aa8a1c0d01d
b71cc63c-fd25-38c8-8bb9-ee1defa6c3fb,2021-07-22 15:19:39.447 +0000,CLICK,142557268,kira.furuichi@stitchindustries.com,2021-07-22 11:05:13.429 +0000,98909798-5b9a-4508-a46e-2aa8a1c0d01d
c4dd0922-d7b1-32b1-8627-71bed20bb2f5,2021-07-22 15:19:22.199 +0000,OPEN,142557268,kira.furuichi@stitchindustries.com,2021-07-22 11:05:13.429 +0000,98909798-5b9a-4508-a46e-2aa8a1c0d01d
e3dc229e-da99-3038-b197-41041cd7b93b,2021-07-22 15:19:22.199 +0000,CLICK,142557268,kira.furuichi@stitchindustries.com,2021-07-22 11:05:13.429 +0000,98909798-5b9a-4508-a46e-2aa8a1c0d01d
254abc57-5704-3b93-aa97-0b0545c47325,2021-07-22 11:08:19.381 +0000,DELIVERED,142557268,kira.furuichi@stitchindustries.com,2021-07-22 11:05:13.429 +0000,98909798-5b9a-4508-a46e-2aa8a1c0d01d
98909798-5b9a-4508-a46e-2aa8a1c0d01d,2021-07-22 11:05:13.429 +0000,SENT,142557268,kira.furuichi@stitchindustries.com,2021-07-22 11:05:13.429 +0000,98909798-5b9a-4508-a46e-2aa8a1c0d01d
d4a46ac7-d099-3de2-b305-374b1456ae21,2021-06-30 14:05:56.065 +0000,OPEN,136938207,kira.furuichi@stitchindustries.com,2021-06-30 13:07:16.480 +0000,8c0d52a0-9b5c-4f5c-9637-fa9eda86acac
30476bdd-9b7d-3a86-b6c1-00fa610f2e9b,2021-06-30 14:05:54.107 +0000,OPEN,136938207,kira.furuichi@stitchindustries.com,2021-06-30 13:07:16.480 +0000,8c0d52a0-9b5c-4f5c-9637-fa9eda86acac
cd5315a6-8303-36e6-b1f8-c7dacdf72cc6,2021-06-30 13:10:17.405 +0000,OPEN,136938207,kira.furuichi@stitchindustries.com,2021-06-30 13:07:16.480 +0000,8c0d52a0-9b5c-4f5c-9637-fa9eda86acac
ab405393-170c-341e-b379-e1f01c881316,2021-06-30 13:10:10.111 +0000,DELIVERED,136938207,kira.furuichi@stitchindustries.com,2021-06-30 13:07:16.480 +0000,8c0d52a0-9b5c-4f5c-9637-fa9eda86acac
8c0d52a0-9b5c-4f5c-9637-fa9eda86acac,2021-06-30 13:07:16.480 +0000,SENT,136938207,kira.furuichi@stitchindustries.com,2021-06-30 13:07:16.480 +0000,8c0d52a0-9b5c-4f5c-9637-fa9eda86acac
fb1d4c17-640a-30a1-8c6f-7529d500b207,2021-06-20 20:13:56.027 +0000,OPEN,134433642,kira.furuichi@stitchindustries.com,2021-06-17 14:13:48.895 +0000,9fdce090-c5b2-4f65-b271-7728df92572a
9e18115e-b039-3d77-b120-8591c1f2233a,2021-06-17 15:14:47.712 +0000,OPEN,134433642,kira.furuichi@stitchindustries.com,2021-06-17 14:13:48.895 +0000,9fdce090-c5b2-4f65-b271-7728df92572a
5028ceb2-4678-3ad4-a464-0e3e014ff606,2021-06-17 15:14:47.712 +0000,CLICK,134433642,kira.furuichi@stitchindustries.com,2021-06-17 14:13:48.895 +0000,9fdce090-c5b2-4f65-b271-7728df92572a
b61c9837-9220-3f06-80a0-dad7cd819716,2021-06-17 14:18:12.307 +0000,DELIVERED,134433642,kira.furuichi@stitchindustries.com,2021-06-17 14:13:48.895 +0000,9fdce090-c5b2-4f65-b271-7728df92572a
9fdce090-c5b2-4f65-b271-7728df92572a,2021-06-17 14:13:48.895 +0000,SENT,134433642,kira.furuichi@stitchindustries.com,2021-06-17 14:13:48.895 +0000,9fdce090-c5b2-4f65-b271-7728df92572a
